1, 22719517, 22719598, hsa-mir-4684
1, 22719530, 22719551, hsa-miR-4684-5p
1, 22719566, 22719587, hsa-miR-4684-3p
1, 22863159, 22863226, hsa-mir-4253
1, 22863169, 22863186, hsa-miR-4253
1, 23044305, 23044372, hsa-mir-3115
1, 23044310, 23044329, hsa-miR-3115
1, 23057858, 23057934, hsa-mir-4419a
1, 23057880, 23057896, hsa-miR-4419a
1, 23929070, 23929147, hsa-mir-378f
1, 23929121, 23929140, hsa-miR-378f
1, 24919345, 24919416, hsa-mir-6731
1, 24919390, 24919411, hsa-miR-6731-5p
1, 24919345, 24919365, hsa-miR-6731-3p
1, 25023503, 25023586, hsa-mir-4425
1, 25023552, 25023573, hsa-miR-4425
1, 25906362, 25906454, hsa-mir-3917
1, 25906384, 25906403, hsa-miR-3917
1, 26554542, 26554593, hsa-mir-1976
1, 26554574, 26554593, hsa-miR-1976
1, 30739156, 30739232, hsa-mir-4420
1, 30739158, 30739179, hsa-miR-4420
1, 31758660, 31758735, hsa-mir-4254
1, 31758670, 31758692, hsa-miR-4254
1, 32086949, 32087007, hsa-mir-5585
1, 32086949, 32086970, hsa-miR-5585-5p
1, 32086986, 32087007, hsa-miR-5585-3p
1, 33332393, 33332492, hsa-mir-3605
1, 33332449, 33332471, hsa-miR-3605-5p
1, 33332405, 33332427, hsa-miR-3605-3p
1, 34669599, 34669694, hsa-mir-552
1, 34669614, 34669634, hsa-miR-552-3p
1, 34669650, 34669670, hsa-miR-552-5p
1, 37161563, 37161634, hsa-mir-4255
1, 37161573, 37161589, hsa-miR-4255
1, 37480230, 37480289, hsa-mir-6732
1, 37480235, 37480254, hsa-miR-6732-5p
1, 37480267, 37480289, hsa-miR-6732-3p
1, 37500935, 37500994, hsa-mir-5581
1, 37500973, 37500994, hsa-miR-5581-5p
1, 37500935, 37500956, hsa-miR-5581-3p
1, 38089231, 38089329, hsa-mir-3659
1, 38089289, 38089309, hsa-miR-3659
1, 40754355, 40754446, hsa-mir-30e
1, 40754371, 40754392, hsa-miR-30e-5p
1, 40754413, 40754434, hsa-miR-30e-3p
1, 40757284, 40757372, hsa-mir-30c-1
1, 40757300, 40757322, hsa-miR-30c-5p
1, 40757339, 40757360, hsa-miR-30c-1-3p
1, 43171652, 43171712, hsa-mir-6733
1, 43171686, 43171707, hsa-miR-6733-5p
1, 43171652, 43171671, hsa-miR-6733-3p
1, 43364648, 43364715, hsa-mir-6734
1, 43364688, 43364710, hsa-miR-6734-5p
1, 43364648, 43364670, hsa-miR-6734-3p
1, 43448539, 43448611, hsa-mir-6735
1, 43448544, 43448568, hsa-miR-6735-5p
1, 43448590, 43448611, hsa-miR-6735-3p
1, 43838622, 43838683, hsa-mir-6079
1, 43838657, 43838680, hsa-miR-6079
1, 44545493, 44545552, hsa-mir-5584
1, 44545493, 44545514, hsa-miR-5584-5p
1, 44545531, 44545552, hsa-miR-5584-3p
1, 51059837, 51059905, hsa-mir-4421
1, 51059879, 51059900, hsa-miR-4421
1, 51060018, 51060103, hsa-mir-6500
1, 51060031, 51060054, hsa-miR-6500-5p
1, 51060072, 51060092, hsa-miR-6500-3p
1, 51836344, 51836402, hsa-mir-761
1, 51836375, 51836396, hsa-miR-761
1, 52928674, 52928772, hsa-mir-1273f
1, 52928698, 52928716, hsa-miR-1273f
1, 52934930, 52935017, hsa-mir-5095
1, 52934936, 52934956, hsa-miR-5095
1, 52940314, 52940413, hsa-mir-1273g
1, 52940339, 52940360, hsa-miR-1273g-5p
1, 52940370, 52940390, hsa-miR-1273g-3p
1, 54054079, 54054154, hsa-mir-4781
1, 54054091, 54054111, hsa-miR-4781-5p
1, 54054124, 54054145, hsa-miR-4781-3p
1, 55225641, 55225723, hsa-mir-4422
1, 55225656, 55225676, hsa-miR-4422
1, 59733227, 59733296, hsa-mir-4711
1, 59733269, 59733291, hsa-miR-4711-5p
1, 59733235, 59733252, hsa-miR-4711-3p
1, 62078786, 62078859, hsa-mir-3116-1
1, 62078830, 62078851, hsa-miR-3116
1, 62078789, 62078856, hsa-mir-3116-2
1, 62078794, 62078815, hsa-miR-3116
1, 63326925, 63326984, hsa-mir-6068
1, 63326964, 63326984, hsa-miR-6068
1, 64579847, 64579923, hsa-mir-4794
1, 64579855, 64579876, hsa-miR-4794
1, 65057755, 65057842, hsa-mir-3671
1, 65057762, 65057783, hsa-miR-3671
1, 65058434, 65058508, hsa-mir-101-1
1, 65058477, 65058498, hsa-miR-101-5p
1, 65058442, 65058462, hsa-miR-101-3p
1, 66628440, 66628517, hsa-mir-3117
1, 66628485, 66628505, hsa-miR-3117-3p
1, 66628452, 66628471, hsa-miR-3117-5p
1, 68183518, 68183610, hsa-mir-1262
1, 68183576, 68183597, hsa-miR-1262
1, 71067631, 71067716, hsa-mir-186
1, 71067681, 71067702, hsa-miR-186-5p
1, 71067642, 71067663, hsa-miR-186-3p
1, 77060143, 77060202, hsa-mir-7156
1, 77060143, 77060165, hsa-miR-7156-5p
1, 77060180, 77060202, hsa-miR-7156-3p
1, 85133794, 85133873, hsa-mir-4423
1, 85133806, 85133827, hsa-miR-4423-5p
1, 85133842, 85133862, hsa-miR-4423-3p
1, 86357632, 86357687, hsa-mir-7856
1, 86357665, 86357685, hsa-miR-7856-5p
1, 93846832, 93846911, hsa-mir-760
1, 93846880, 93846899, hsa-miR-760
1, 94745860, 94745900, hsa-mir-378g
1, 94745880, 94745899, hsa-miR-378g
1, 98045242, 98045351, hsa-mir-2682
1, 98045307, 98045329, hsa-miR-2682-5p
1, 98045271, 98045292, hsa-miR-2682-3p
1, 98046070, 98046171, hsa-mir-137
1, 98046091, 98046113, hsa-miR-137
1, 100281241, 100281308, hsa-mir-553
1, 100281256, 100281276, hsa-miR-553
1, 107897223, 107897304, hsa-mir-7852
1, 107897282, 107897303, hsa-miR-7852-3p
1, 109598893, 109598967, hsa-mir-197
1, 109598940, 109598961, hsa-miR-197-3p
1, 109598901, 109598923, hsa-miR-197-5p
1, 112461770, 112461833, hsa-mir-4256
1, 112461806, 112461823, hsa-miR-4256
1, 116560024, 116560111, hsa-mir-548ac
1, 116560038, 116560059, hsa-miR-548ac
1, 116671749, 116671827, hsa-mir-320b-1
1, 116671787, 116671808, hsa-miR-320b
1, 117094643, 117094728, hsa-mir-942
1, 117094655, 117094676, hsa-miR-942-5p
1, 117094695, 117094716, hsa-miR-942-3p
1, 145850587, 145850645, hsa-mir-6736
1, 145850620, 145850640, hsa-miR-6736-5p
1, 145850587, 145850607, hsa-miR-6736-3p
1, 148334479, 148334554, hsa-mir-5087
1, 148334522, 148334544, hsa-miR-5087
1, 148388282, 148388363, hsa-mir-6077
1, 148388294, 148388314, hsa-miR-6077
1, 150492345, 150492410, hsa-mir-6878
1, 150492350, 150492372, hsa-miR-6878-5p
1, 150492390, 150492410, hsa-miR-6878-3p
1, 150551929, 150552014, hsa-mir-4257
1, 150551987, 150552004, hsa-miR-4257
1, 151545796, 151545891, hsa-mir-554
1, 151545811, 151545831, hsa-miR-554
1, 153689705, 153689793, hsa-mir-8083
1, 153689763, 153689783, hsa-miR-8083
1, 153962351, 153962420, hsa-mir-6737
1, 153962395, 153962415, hsa-miR-6737-5p
1, 153962351, 153962372, hsa-miR-6737-3p
1, 154104521, 154104592, hsa-mir-5698
1, 154104562, 154104583, hsa-miR-5698
1, 154193665, 154193743, hsa-mir-190b
1, 154193713, 154193733, hsa-miR-190b
1, 154975693, 154975783, hsa-mir-4258
1, 154975703, 154975719, hsa-miR-4258
1, 155195177, 155195272, hsa-mir-92b
1, 155195196, 155195217, hsa-miR-92b-5p
1, 155195237, 155195258, hsa-miR-92b-3p
1, 155346350, 155346445, hsa-mir-555
1, 155346365, 155346385, hsa-miR-555
1, 155951273, 155951336, hsa-mir-6738
1, 155951309, 155951331, hsa-miR-6738-5p
1, 155951273, 155951296, hsa-miR-6738-3p
1, 156420341, 156420429, hsa-mir-9-1
1, 156420392, 156420414, hsa-miR-9-5p
1, 156420354, 156420375, hsa-miR-9-3p
1, 156936131, 156936244, hsa-mir-765
1, 156936156, 156936176, hsa-miR-765
1, 159899979, 159900079, hsa-mir-4259
1, 159899989, 159900010, hsa-miR-4259
1, 161227186, 161227261, hsa-mir-5187
1, 161227195, 161227216, hsa-miR-5187-5p
1, 161227237, 161227257, hsa-miR-5187-3p
1, 162157107, 162157182, hsa-mir-4654
1, 162157116, 162157137, hsa-miR-4654
1, 162342546, 162342640, hsa-mir-556
1, 162342561, 162342582, hsa-miR-556-5p
1, 162342600, 162342621, hsa-miR-556-3p
1, 165907921, 165907976, hsa-mir-3658
1, 165907923, 165907944, hsa-miR-3658
1, 166154743, 166154798, hsa-mir-921
1, 166154773, 166154797, hsa-miR-921
1, 167998660, 167998726, hsa-mir-1255b-2
1, 167998665, 167998686, hsa-miR-1255b-5p
1, 167998699, 167998720, hsa-miR-1255b-2-3p
1, 168375524, 168375621, hsa-mir-557
1, 168375584, 168375606, hsa-miR-557
1, 170151378, 170151462, hsa-mir-3119-1
1, 170151435, 170151454, hsa-miR-3119
1, 170151378, 170151462, hsa-mir-3119-2
1, 170151386, 170151405, hsa-miR-3119
1, 171101728, 171101806, hsa-mir-1295a
1, 171101738, 171101758, hsa-miR-1295a
1, 171101739, 171101798, hsa-mir-1295b
1, 171101739, 171101759, hsa-miR-1295b-5p
1, 171101777, 171101798, hsa-miR-1295b-3p
1, 172138798, 172138907, hsa-mir-214
1, 172138857, 172138878, hsa-miR-214-5p
1, 172138816, 172138837, hsa-miR-214-3p
1, 172138808, 172138888, hsa-mir-3120
1, 172138858, 172138878, hsa-miR-3120-3p
1, 172138820, 172138840, hsa-miR-3120-5p
1, 172144535, 172144644, hsa-mir-199a-2
1, 172144592, 172144614, hsa-miR-199a-5p
1, 172144554, 172144575, hsa-miR-199a-3p
1, 177029363, 177029445, hsa-mir-488
1, 177029412, 177029432, hsa-miR-488-5p
1, 177029374, 177029394, hsa-miR-488-3p
1, 178677749, 178677834, hsa-mir-4424
1, 178677763, 178677784, hsa-miR-4424
1, 180438314, 180438390, hsa-mir-3121
1, 180438323, 180438344, hsa-miR-3121-3p
1, 180438358, 180438379, hsa-miR-3121-5p
1, 192716328, 192716390, hsa-mir-4426
1, 192716333, 192716349, hsa-miR-4426
1, 193136503, 193136583, hsa-mir-1278
1, 193136552, 193136573, hsa-miR-1278
1, 196582413, 196582481, hsa-mir-4735
1, 196582453, 196582474, hsa-miR-4735-5p
1, 196582417, 196582437, hsa-miR-4735-3p
1, 198858873, 198858982, hsa-mir-181b-1
1, 198858925, 198858947, hsa-miR-181b-5p
1, 198858887, 198858907, hsa-miR-181b-3p
1, 198859044, 198859153, hsa-mir-181a-1
1, 198859108, 198859130, hsa-miR-181a-5p
1, 198859069, 198859090, hsa-miR-181a-3p
1, 201719508, 201719627, hsa-mir-5191
1, 201719579, 201719600, hsa-miR-5191
1, 201808611, 201808702, hsa-mir-1231
1, 201808615, 201808634, hsa-miR-1231
1, 201863373, 201863447, hsa-mir-6739
1, 201863378, 201863399, hsa-miR-6739-5p
1, 201863427, 201863447, hsa-miR-6739-3p
1, 202003124, 202003236, hsa-mir-6740
1, 202003129, 202003150, hsa-miR-6740-5p
1, 202003215, 202003236, hsa-miR-6740-3p
1, 205448302, 205448398, hsa-mir-135b
1, 205448361, 205448383, hsa-miR-135b-5p
1, 205448323, 205448344, hsa-miR-135b-3p
1, 206474803, 206474864, hsa-mir-6769b
1, 206474808, 206474830, hsa-miR-6769b-5p
1, 206474844, 206474864, hsa-miR-6769b-3p
1, 207801852, 207801939, hsa-mir-29c
1, 207801903, 207801924, hsa-miR-29c-5p
1, 207801865, 207801886, hsa-miR-29c-3p
1, 207802443, 207802523, hsa-mir-29b-2
1, 207802450, 207802472, hsa-miR-29b-3p
1, 207802492, 207802513, hsa-miR-29b-2-5p
1, 209432133, 209432242, hsa-mir-205
1, 209432166, 209432187, hsa-miR-205-5p
1, 209432203, 209432223, hsa-miR-205-3p
1, 209623444, 209623510, hsa-mir-4260
1, 209623482, 209623500, hsa-miR-4260
1, 212077613, 212077685, hsa-mir-3122
1, 212077622, 212077643, hsa-miR-3122
1, 220117853, 220117962, hsa-mir-215
1, 220117916, 220117936, hsa-miR-215-5p
1, 220117877, 220117899, hsa-miR-215-3p
1, 220118157, 220118241, hsa-mir-194-1
1, 220118206, 220118227, hsa-miR-194-5p
1, 220200538, 220200619, hsa-mir-664a
1, 220200586, 220200609, hsa-miR-664a-5p
1, 220200549, 220200571, hsa-miR-664a-3p
1, 224257004, 224257141, hsa-mir-320b-2
1, 224257049, 224257070, hsa-miR-320b
1, 224398227, 224398311, hsa-mir-4742
1, 224398289, 224398311, hsa-miR-4742-5p
1, 224398227, 224398249, hsa-miR-4742-3p
1, 225922080, 225922142, hsa-mir-6741
1, 225922116, 225922137, hsa-miR-6741-5p
1, 225922080, 225922101, hsa-miR-6741-3p
1, 227941590, 227941683, hsa-mir-5008
1, 227941641, 227941662, hsa-miR-5008-5p
1, 227941610, 227941630, hsa-miR-5008-3p
1, 228097263, 228097341, hsa-mir-3620
1, 228097320, 228097341, hsa-miR-3620-3p
1, 228097285, 228097306, hsa-miR-3620-5p
1, 228397048, 228397109, hsa-mir-6742
1, 228397083, 228397104, hsa-miR-6742-5p
1, 228397048, 228397067, hsa-miR-6742-3p
1, 228462074, 228462152, hsa-mir-4666a
1, 228462083, 228462103, hsa-miR-4666a-5p
1, 228462125, 228462145, hsa-miR-4666a-3p
1, 231019828, 231019924, hsa-mir-1182
1, 231019841, 231019863, hsa-miR-1182
1, 233624152, 233624219, hsa-mir-4427
1, 233624195, 233624215, hsa-miR-4427
1, 234306467, 234306539, hsa-mir-4671
1, 234306476, 234306497, hsa-miR-4671-5p
1, 234306512, 234306532, hsa-miR-4671-3p
1, 235190034, 235190116, hsa-mir-4753
1, 235190086, 235190107, hsa-miR-4753-5p
1, 235190040, 235190061, hsa-miR-4753-3p
1, 235853000, 235853060, hsa-mir-1537
1, 235853000, 235853021, hsa-miR-1537-3p
1, 235853037, 235853058, hsa-miR-1537-5p
1, 237471119, 237471191, hsa-mir-4428
1, 237471164, 237471185, hsa-miR-4428
1, 241132272, 241132346, hsa-mir-3123
1, 241132320, 241132336, hsa-miR-3123
1, 243346176, 243346255, hsa-mir-4677
1, 243346188, 243346209, hsa-miR-4677-5p
1, 243346225, 243346246, hsa-miR-4677-3p
1, 247201967, 247202060, hsa-mir-3916
1, 247202016, 247202041, hsa-miR-3916
1, 248826377, 248826443, hsa-mir-3124
1, 248826383, 248826403, hsa-miR-3124-5p
1, 248826418, 248826439, hsa-miR-3124-3p
10, 641689, 641778, hsa-mir-5699
10, 641699, 641720, hsa-miR-5699-3p
10, 641748, 641769, hsa-miR-5699-5p
10, 2076019, 2076089, hsa-mir-6072
10, 2076031, 2076052, hsa-miR-6072
10, 3991160, 3991259, hsa-mir-6078
10, 3991178, 3991196, hsa-miR-6078
10, 6152196, 6152277, hsa-mir-3155a
10, 6152247, 6152267, hsa-miR-3155a
10, 6152207, 6152262, hsa-mir-3155b
10, 6152209, 6152226, hsa-miR-3155b
10, 12130760, 12130816, hsa-mir-548ak
10, 12130792, 12130812, hsa-miR-548ak
10, 12578753, 12578823, hsa-mir-4480
10, 12578796, 12578816, hsa-miR-4480
10, 12653138, 12653197, hsa-mir-4481
10, 12653181, 12653197, hsa-miR-4481
10, 12725254, 12725353, hsa-mir-548q
10, 12725325, 12725346, hsa-miR-548q
10, 14383200, 14383277, hsa-mir-4293
10, 14383210, 14383226, hsa-miR-4293
10, 14436576, 14436661, hsa-mir-1265
10, 14436589, 14436610, hsa-miR-1265
10, 17845107, 17845193, hsa-mir-511
10, 17845122, 17845142, hsa-miR-511-5p
10, 17845160, 17845179, hsa-miR-511-3p
10, 20551970, 20552046, hsa-mir-4675
10, 20552015, 20552036, hsa-miR-4675
10, 21496562, 21496641, hsa-mir-1915
10, 21496609, 21496630, hsa-miR-1915-5p
10, 21496576, 21496595, hsa-miR-1915-3p
10, 23393405, 23393467, hsa-mir-1254-2
10, 23393408, 23393431, hsa-miR-1254
10, 24275685, 24275781, hsa-mir-603
10, 24275745, 24275766, hsa-miR-603
10, 28289258, 28289350, hsa-mir-8086
10, 28289319, 28289340, hsa-miR-8086
10, 29545004, 29545097, hsa-mir-604
10, 29545019, 29545037, hsa-miR-604
10, 29602264, 29602346, hsa-mir-938
10, 29602311, 29602332, hsa-miR-938
10, 30368597, 30368665, hsa-mir-7162
10, 30368648, 30368665, hsa-miR-7162-5p
10, 30368597, 30368615, hsa-miR-7162-3p
10, 35079598, 35079680, hsa-mir-3611
10, 35079609, 35079629, hsa-miR-3611
10, 35641172, 35641252, hsa-mir-4683
10, 35641181, 35641203, hsa-miR-4683
10, 42997563, 42997681, hsa-mir-5100
10, 42997630, 42997651, hsa-miR-5100
10, 45164014, 45164088, hsa-mir-3156-1
10, 45164021, 45164042, hsa-miR-3156-5p
10, 45164062, 45164082, hsa-miR-3156-3p
10, 48985512, 48985587, hsa-mir-4294
10, 48985561, 48985577, hsa-miR-4294
10, 51299573, 51299655, hsa-mir-605
10, 51299588, 51299610, hsa-miR-605-5p
10, 51299623, 51299644, hsa-miR-605-3p
10, 54607874, 54607957, hsa-mir-548f-1
10, 54607889, 54607907, hsa-miR-548f-3p
10, 54607926, 54607947, hsa-miR-548f-5p
10, 57304479, 57304559, hsa-mir-3924
10, 57304489, 57304510, hsa-miR-3924
10, 63372957, 63373048, hsa-mir-1296
10, 63373012, 63373033, hsa-miR-1296-5p
10, 63372969, 63372990, hsa-miR-1296-3p
10, 67403351, 67403410, hsa-mir-7151
10, 67403388, 67403410, hsa-miR-7151-5p
10, 67403351, 67403371, hsa-miR-7151-3p
10, 68759318, 68759414, hsa-mir-1254-1
10, 68759335, 68759358, hsa-miR-1254
10, 71790747, 71790800, hsa-mir-7152
10, 71790747, 71790768, hsa-miR-7152-5p
10, 71790781, 71790800, hsa-miR-7152-3p
10, 72721029, 72721100, hsa-mir-4676
10, 72721038, 72721058, hsa-miR-4676-5p
10, 72721072, 72721093, hsa-miR-4676-3p
10, 75552458, 75552553, hsa-mir-606
10, 75552518, 75552538, hsa-miR-606
10, 86264694, 86264788, hsa-mir-346
10, 86264747, 86264769, hsa-miR-346
10, 87503881, 87503954, hsa-mir-4678
10, 87503890, 87503911, hsa-miR-4678
10, 89063335, 89063411, hsa-mir-4679-2
10, 89063381, 89063402, hsa-miR-4679
10, 89063336, 89063410, hsa-mir-4679-1
10, 89063344, 89063365, hsa-miR-4679
10, 89592747, 89592827, hsa-mir-107
10, 89592756, 89592778, hsa-miR-107
10, 96064315, 96064399, hsa-mir-3157
10, 96064369, 96064390, hsa-miR-3157-5p
10, 96064321, 96064342, hsa-miR-3157-3p
10, 96828669, 96828764, hsa-mir-607
10, 96828684, 96828704, hsa-miR-607
10, 98395218, 98395307, hsa-mir-1287
10, 98395271, 98395292, hsa-miR-1287-5p
10, 98395232, 98395253, hsa-miR-1287-3p
10, 98431292, 98431360, hsa-mir-4685
10, 98431332, 98431357, hsa-miR-4685-5p
10, 98431292, 98431313, hsa-miR-4685-3p
10, 98924499, 98924568, hsa-mir-6507
10, 98924543, 98924563, hsa-miR-6507-5p
10, 98924502, 98924523, hsa-miR-6507-3p
10, 100974985, 100975084, hsa-mir-608
10, 100975000, 100975024, hsa-miR-608
10, 101601417, 101601497, hsa-mir-3158-1
10, 101601466, 101601487, hsa-miR-3158-3p
10, 101601429, 101601449, hsa-miR-3158-5p
10, 101601417, 101601497, hsa-mir-3158-2
10, 101601427, 101601448, hsa-miR-3158-3p
10, 101601465, 101601485, hsa-miR-3158-5p
10, 102436512, 102436584, hsa-mir-146b
10, 102436520, 102436541, hsa-miR-146b-5p
10, 102436556, 102436577, hsa-miR-146b-3p
10, 103394253, 103394401, hsa-mir-1307
10, 103394301, 103394322, hsa-miR-1307-3p
10, 103394341, 103394361, hsa-miR-1307-5p
10, 104048089, 104048186, hsa-mir-936
10, 104048151, 104048172, hsa-miR-936
10, 104218789, 104218883, hsa-mir-609
10, 104218849, 104218868, hsa-miR-609
10, 104268336, 104268405, hsa-mir-4482
10, 104268377, 104268398, hsa-miR-4482-5p
10, 104268341, 104268362, hsa-miR-4482-3p
10, 110898090, 110898155, hsa-mir-4680
10, 110898094, 110898116, hsa-miR-4680-5p
10, 110898131, 110898151, hsa-miR-4680-3p
10, 110988926, 110989013, hsa-mir-548e
10, 110988978, 110988999, hsa-miR-548e-3p
10, 110988940, 110988961, hsa-miR-548e-5p
10, 112299612, 112299690, hsa-mir-6715a
10, 112299660, 112299680, hsa-miR-6715a-3p
10, 112299612, 112299688, hsa-mir-6715b
10, 112299658, 112299678, hsa-miR-6715b-5p
10, 112299622, 112299643, hsa-miR-6715b-3p
10, 112634170, 112634254, hsa-mir-4295
10, 112634180, 112634197, hsa-miR-4295
10, 113777993, 113778054, hsa-mir-4483
10, 113778000, 113778016, hsa-miR-4483
10, 114174105, 114174179, hsa-mir-2110
10, 114174151, 114174172, hsa-miR-2110
10, 117167678, 117167774, hsa-mir-3663
10, 117167734, 117167754, hsa-miR-3663-5p
10, 117167695, 117167717, hsa-miR-3663-3p
10, 119377972, 119378043, hsa-mir-4681
10, 119377975, 119377996, hsa-miR-4681
10, 119958513, 119958592, hsa-mir-4682
10, 119958522, 119958544, hsa-miR-4682
10, 122416965, 122417067, hsa-mir-3941
10, 122417024, 122417045, hsa-miR-3941
10, 125032783, 125032870, hsa-mir-4296
10, 125032844, 125032860, hsa-miR-4296
10, 125819740, 125819822, hsa-mir-4484
10, 125819803, 125819822, hsa-miR-4484
10, 129843299, 129843374, hsa-mir-4297
10, 129843349, 129843364, hsa-miR-4297
10, 130962588, 130962668, hsa-mir-378c
10, 130962634, 130962658, hsa-miR-378c
10, 133247511, 133247620, hsa-mir-202
10, 133247572, 133247593, hsa-miR-202-5p
10, 133247538, 133247557, hsa-miR-202-3p
10, 133371556, 133371663, hsa-mir-3944
10, 133371579, 133371601, hsa-miR-3944-3p
10, 133371621, 133371641, hsa-miR-3944-5p
11, 209336, 209406, hsa-mir-6743
11, 209341, 209362, hsa-miR-6743-5p
11, 209383, 209405, hsa-miR-6743-3p
11, 568089, 568198, hsa-mir-210
11, 568112, 568133, hsa-miR-210-3p
11, 568150, 568171, hsa-miR-210-5p
11, 1256605, 1256670, hsa-mir-6744
11, 1256610, 1256628, hsa-miR-6744-5p
11, 1256648, 1256670, hsa-miR-6744-3p
11, 1859464, 1859536, hsa-mir-4298
11, 1859505, 1859526, hsa-miR-4298
11, 1880045, 1880147, hsa-mir-7847
11, 1880105, 1880125, hsa-miR-7847-3p
11, 1996759, 1996831, hsa-mir-675
11, 1996800, 1996822, hsa-miR-675-5p
11, 1996768, 1996787, hsa-miR-675-3p
11, 2134134, 2134209, hsa-mir-483
11, 2134181, 2134202, hsa-miR-483-5p
11, 2134142, 2134162, hsa-miR-483-3p
11, 2173063, 2173138, hsa-mir-4686
11, 2173072, 2173094, hsa-miR-4686
11, 3856062, 3856141, hsa-mir-4687
11, 3856073, 3856094, hsa-miR-4687-5p
11, 3856113, 3856133, hsa-miR-4687-3p
11, 7234766, 7234837, hsa-mir-302e
11, 7234771, 7234787, hsa-miR-302e
11, 9090312, 9090379, hsa-mir-5691
11, 9090350, 9090371, hsa-miR-5691
11, 10508270, 10508326, hsa-mir-4485
11, 10508277, 10508296, hsa-miR-4485-3p
11, 10508305, 10508320, hsa-miR-4485-5p
11, 11656651, 11656722, hsa-mir-4299
11, 11656661, 11656678, hsa-miR-4299
11, 11783135, 11783222, hsa-mir-8070
11, 11783191, 11783212, hsa-miR-8070
11, 12163683, 12163767, hsa-mir-6124
11, 12163692, 12163711, hsa-miR-6124
11, 15969533, 15969621, hsa-mir-6073
11, 15969555, 15969574, hsa-miR-6073
11, 18387787, 18387860, hsa-mir-3159
11, 18387796, 18387817, hsa-miR-3159
11, 19575310, 19575372, hsa-mir-4486
11, 19575314, 19575330, hsa-miR-4486
11, 19760004, 19760083, hsa-mir-4694
11, 19760053, 19760074, hsa-miR-4694-5p
11, 19760013, 19760033, hsa-miR-4694-3p
11, 23419105, 23419190, hsa-mir-8054
11, 23419160, 23419180, hsa-miR-8054
11, 27514970, 27515047, hsa-mir-8087
